# Physical map for GigaMUGA chromosome X (build GRCm39)
# nrow 3984
# ncol 3
marker,chr,pos
JAX00708711r,X,6.951186
UNCHS048215,X,6.983078
UNC30616738,X,7.002318
UNC30616923,X,7.026668
JAX00176764,X,7.083061
UNC30617733,X,7.114382
UNC30618178,X,7.156713
JAX00176768,X,7.157711
UNCHS048217,X,7.165779
UNC30618375,X,7.180134
UNC30618429,X,7.186203
UNCHS048219,X,7.186203
UNCHS048220,X,7.189815
UNC30618581,X,7.206547
UNC30618863,X,7.249719
JAX00176775,X,7.25307
UNC30619041,X,7.27365
JAX00708748,X,7.281727
JAX00708750,X,7.281853
JAX00708750q,X,7.281853
UNC30619220,X,7.300852
JAX00708760,X,7.337912
UNC30619621,X,7.338063
UNC30620013,X,7.371621
UNC30620339,X,7.398563
JAX00176788,X,7.410188
UNCHS048221,X,7.420876
UNC30620787,X,7.437152
UNC30621040,X,7.465359
JAX00708789,X,7.480422
UNC30621363,X,7.501732
UNC30621909,X,7.568258
UNC30622200,X,7.601043
UNC30622505,X,7.636212
UNC30623235,X,7.736372
JAX00708820,X,7.763049
UNC30623418,X,7.764384
JAX00708821,X,7.765086
UNC30623801,X,7.800486
JAX00176819,X,7.829375
UNCHS048224,X,7.88239
UNC30624751,X,7.897886
UNC30625209,X,7.961907
JAX00176828,X,7.972461
UNC30625391,X,7.981685
JAX00708849,X,8.035148
JAX00708851,X,8.04108
UNC30626136,X,8.060835
UNC30626502,X,8.106272
UNC30626663,X,8.129515
UNCHS048225,X,8.157114
JAX00176860,X,8.376982
UNC30627439,X,8.414644
JAX00176890,X,8.770202
JAX00708930,X,8.77197
JAX00708931,X,8.781415
JAX00708932,X,8.782241
JAX00708946,X,8.950253
UNC30629851,X,8.983047
JAX00708954,X,9.010528
UNCHS048229,X,9.012009
UNCHS048230,X,9.014752
JAX00176908,X,9.024409
UNC30630586,X,9.04655
UNCHS048233,X,9.098029
JAX00708966,X,9.098698
JAX00708967,X,9.099665
JAX00708968,X,9.103646
JAX00708968r,X,9.103646
UNC30631685,X,9.127725
UNCHS048236,X,9.175511
JAX00708991,X,9.268642
JAX00176930,X,9.309738
JAX00709000,X,9.326868
UNCHS048237,X,9.377313
UNCHS047602,X,9.380869
JAX00709012,X,9.450158
JAX00176943,X,9.488796
JAX00176944,X,9.502117
JAX00709032,X,9.613372
UNC30634815,X,9.617516
JAX00709034,X,9.670153
UNCHS048239,X,9.700555
JAX00176957,X,9.704026
UNCHS048240,X,9.705754
UNC30635548,X,9.706546
JAX00709038,X,9.714832
JAX00709041,X,9.724688
UNC_rs50627251,X,9.805675
JAX00709051,X,9.84016
JAX00709051r,X,9.84016
JAX00176974,X,9.890666
JAX00709061,X,9.925701
JAX00709065,X,9.950108
JAX00176979,X,9.955004
JAX00709066,X,9.9621
JAX00176982,X,10.005933
JAX00176982q,X,10.005933
UNCHS048241,X,10.031487
JAX00709076,X,10.038682
JAX00709076r,X,10.038682
UNCHS048243,X,10.050277
UNCHS048244,X,10.052741
UNC30638980,X,10.065621
UNCHS048246,X,10.07546
backupUNC200004813,X,10.207305
JAX00176996,X,10.207884
JAX00709094,X,10.208575
JAX00176999,X,10.232127
JAX00709104,X,10.277641
UNC30641410,X,10.326298
UNCHS048247,X,10.354163
UNCHS048248,X,10.356617
JAX00709117,X,10.388377
JAX00709118,X,10.388644
JAX00177011,X,10.401366
JAX00709121,X,10.40257
UNCHS048249,X,10.411271
UNCHS048250,X,10.418937
UNC30642287,X,10.432597
UNC30642514,X,10.454444
JAX00709125,X,10.457291
UNC30642753,X,10.479335
UNCHS048251,X,10.492963
UNCHS048252,X,10.49628
UNC30642921,X,10.501517
UNC30643162,X,10.522551
UNCHS048254,X,10.530526
UNCHS048256,X,10.561046
JAX00709135,X,10.563986
backupUNC200249354,X,10.578039
UNC30643849,X,10.610657
UNC30643986,X,10.632842
UNC30644141,X,10.655697
UNC30644302,X,10.682402
UNCHS048257,X,10.693896
UNC30644851,X,10.744267
JAX00709157,X,10.74977
UNC30645093,X,10.765646
JAX00177039,X,10.76803
JAX00709164,X,10.799662
JAX00177043,X,10.814035
UNC30645640,X,10.828598
UNC30645817,X,10.857285
UNCHS048260,X,10.8586
UNC30645925,X,10.869643
UNC30646217,X,10.894998
JAX00177052,X,10.927737
UNC30646629,X,10.948911
UNC30646731,X,10.964713
UNC30647009,X,10.989776
UNC30647206,X,11.010354
UNC30647370,X,11.033871
UNCHS048261,X,11.050438
JAX00177059,X,11.054029
JAX00177060,X,11.054642
UNC30647623,X,11.05912
JAX00709197,X,11.063304
UNCHS048264,X,11.075051
UNC30647814,X,11.077995
UNC30648078,X,11.10095
JAX00709206,X,11.110709
UNC30648264,X,11.118036
UNC30648327,X,11.123746
UNC30648386,X,11.129235
UNCHS048265,X,11.129235
UNCHS048266,X,11.133265
UNC30648539,X,11.141302
UNC30648622,X,11.150314
UNCHS048267,X,11.161987
UNC30648744,X,11.163957
UNCHS048268,X,11.164111
UNC30648920,X,11.210917
UNC30649018,X,11.222263
UNC30649084,X,11.23334
UNC30649204,X,11.245009
JAX00177076,X,11.247538
UNC30649376,X,11.267364
UNC30649432,X,11.274374
UNC30649553,X,11.290306
UNC30649629,X,11.301401
UNC30649708,X,11.312713
UNC30649860,X,11.334177
UNC30649957,X,11.34653
UNC30650037,X,11.36107
JAX00177083,X,11.367955
JAX00709239,X,11.386523
UNC30650252,X,11.394724
UNC30650530,X,11.447314
UNC30650934,X,11.498943
JAX00177096,X,11.527497
UNC30651348,X,11.549421
UNCHS048269,X,11.582046
JAX00709268,X,11.592135
backupJAX00709270,X,11.595779
JAX00709270,X,11.595779
JAX00709277,X,11.63369
UNC30652398,X,11.653395
JAX00709284,X,11.668948
JAX00177107,X,11.688033
JAX00177107r,X,11.688033
UNCHS048271,X,11.72184
UNCHS048273,X,11.722852
UNCHS048272,X,11.724654
UNCHS048274,X,11.728481
UNC30653309,X,11.748063
UNC30653765,X,11.800424
UNC30654286,X,11.846181
JAX00709312,X,11.925208
UNCHS048275,X,11.948446
UNCHS048276,X,11.950947
UNC30655107,X,11.95123
UNC30655403,X,11.993952
JAX00177134,X,12.050055
JAX00177134r,X,12.050055
UNC30655795,X,12.054584
UNCHS048277,X,12.067765
UNC30656262,X,12.115202
UNCHS048279,X,12.126045
UNCHS048280,X,12.128956
UNC30656656,X,12.15291
JAX00709340,X,12.164959
JAX00709340r,X,12.164959
UNCHS048281,X,12.183303
UNC30657174,X,12.207089
JAX00238592,X,12.221226
UNCHS048283,X,12.257282
UNC30658252,X,12.309718
UNCHS048285,X,12.31398
UNCHS048286,X,12.320824
UNCHS048287,X,12.340947
UNC30658767,X,12.356657
UNC30659322,X,12.409269
JAX00177165,X,12.449604
JAX00709378,X,12.459811
JAX00709382,X,12.467791
UNC30660255,X,12.492
JAX00709387,X,12.537578
JAX00709388,X,12.539996
UNC30660941,X,12.561738
UNC200319662,X,12.589964
JAX00709396,X,12.597902
UNCHS048289,X,12.615721
UNCHS048290,X,12.621058
JAX00709408,X,12.684921
JAX00709411,X,12.688403
UNC30662406,X,12.714084
JAX00709415,X,12.718073
UNC30663028,X,12.765738
UNCHS048291,X,12.769539
UNCHS048292,X,12.779216
UNC30663933,X,12.862801
JAX00709434,X,12.915159
JAX00709435,X,12.919206
UNC30664376,X,12.933147
JAX00238605,X,12.944961
UNC30664552,X,12.967197
UNC30664792,X,13.018747
UNCHS048293,X,13.029638
UNC30664973,X,13.070949
JAX00177214,X,13.097165
UNC30665419,X,13.119128
JAX00709457,X,13.13193
UNC30666191,X,13.220541
UNC30666893,X,13.273475
JAX00177228,X,13.29745
JAX00709481,X,13.313237
JAX00709485,X,13.335536
JAX00238612,X,13.337839
UNCHS048297,X,13.381309
UNCHS048298,X,13.384302
UNCHS048300,X,13.405879
UNCHS048302,X,13.423614
UNCHS048303,X,13.446849
UNCHS048304,X,13.450207
UNC30668589,X,13.470519
JAX00709502,X,13.48068
JAX00709508,X,13.513088
JAX00709510,X,13.544845
UNC30669207,X,13.568691
JAX00709515,X,13.578717
UNCHS048305,X,13.60393
UNCHS048306,X,13.607095
JAX00177255,X,13.651459
JAX00709530,X,13.686125
UNCHS048307,X,13.706599
UNCHS048308,X,13.710829
JAX00709538,X,13.737274
UNCHS048309,X,13.755006
UNCHS048310,X,13.757353
UNCHS048311,X,13.783468
JAX00177266,X,13.805382
JAX00177267,X,13.806273
JAX00177269r,X,13.846251
UNC30671235,X,13.868802
UNCHS048313,X,13.882912
JAX00177275,X,13.929131
JAX00177277,X,13.929574
UNCHS048315,X,13.964185
JAX00709555,X,13.997991
JAX00709559,X,14.022575
UNC30672748,X,14.073446
JAX00177288,X,14.085308
JAX00709569,X,14.156618
JAX00709571,X,14.158037
UNCHS048317,X,14.187418
UNC30673331,X,14.18922
UNCHS048318,X,14.191055
UNCHS048319,X,14.216605
JAX00177307,X,14.332386
UNC30674102,X,14.343477
JAX00709584,X,14.372498
JAX00709584r,X,14.372498
UNC30674758,X,14.446163
UNCHS048322,X,14.502993
UNCHS048323,X,14.526474
UNCHS048324,X,14.529571
UNC30675851,X,14.583065
UNCHS048326,X,14.58818
JAX00709612,X,14.667385
UNC30676681,X,14.6766
JAX00177335,X,14.730336
UNC30677423,X,14.78042
JAX00709622,X,14.796244
JAX00709622r,X,14.796244
UNCHS048327,X,14.840803
JAX00177344,X,14.857083
UNC30679070,X,14.957797
JAX00177356,X,15.004636
JAX00709643,X,15.02216
JAX00709653,X,15.141481
JAX00709657,X,15.178736
JAX00709659,X,15.190342
JAX00709661,X,15.227349
JAX00709667,X,15.233962
JAX00709670,X,15.284923
UNC30682052,X,15.285149
JAX00177376,X,15.285758
UNCHS048329,X,15.321156
UNCHS048330,X,15.323632
UNC200210623,X,15.430284
JAX00709691,X,15.509558
JAX00177397,X,15.569783
JAX00709697,X,15.570245
UNC30684468,X,15.586651
UNCHS048332,X,15.616015
UNC30685136,X,15.688599
UNC30685912,X,15.78887
JAX00177415,X,15.810694
JAX00177417,X,15.865594
JAX00177427,X,15.967078
UNC30687129,X,15.998334
JAX00177429,X,16.012962
JAX00177440,X,16.12423
UNC30688115,X,16.179875
JAX00177444,X,16.222871
UNCHS048333,X,16.235026
UNCHS048334,X,16.238466
UNCHS048335,X,16.27687
UNC30688469,X,16.28053
UNCHS047606,X,16.281761
JAX00177448,X,16.284271
UNCHS048338,X,16.288847
UNC30689278,X,16.398778
JAX00177459,X,16.41311
JAX00709760,X,16.440263
JAX00238656,X,16.454372
UNC30689836,X,16.490262
JAX00709763,X,16.500017
JAX00709763r,X,16.500017
JAX00177467,X,16.530309
JAX00177468,X,16.530721
JAX00709767,X,16.539168
UNCHS048339,X,16.546112
UNCHS048340,X,16.548575
JAX00177469,X,16.568128
UNCHS048341,X,16.580277
UNCHS048342,X,16.583729
UNC30690563,X,16.597698
UNCHS048343,X,16.649501
UNC30691033,X,16.651458
UNCHS048344,X,16.651735
UNCHS048346,X,16.689969
JAX00177480,X,16.691133
JAX00177481,X,16.72539
JAX00709794,X,16.785262
UNCHS048347,X,16.861187
UNCHS048348,X,16.864124
UNC30692669,X,16.873332
JAX00177498,X,16.943172
UNC30693126,X,16.957348
JAX00177499,X,16.963377
UNC30693454,X,17.000888
UNC30693718,X,17.03171
UNCHS048349,X,17.065459
UNCHS048350,X,17.069455
UNC30694158,X,17.076798
JAX00709823,X,17.093741
UNC30694401,X,17.118123
JAX00177511,X,17.121501
UNCHS048351,X,17.146637
JAX00238672,X,17.152597
UNCHS048352,X,17.152597
UNC30694645,X,17.156845
JAX00177517,X,17.214742
UNC30695131,X,17.222259
UNC30695507,X,17.278481
UNC30695738,X,17.318926
JAX00177527,X,17.331881
JAX00177527r,X,17.331881
UNC30695994,X,17.355109
UNC30696306,X,17.395088
JAX00177533,X,17.410665
JAX00177534,X,17.410768
JAX00177534r,X,17.410768
UNC30696808,X,17.461144
UNCHS048353,X,17.461144
UNCHS048354,X,17.468152
UNC30697358,X,17.561376
JAX00709858,X,17.561522
UNC30697627,X,17.595628
JAX00709868,X,17.604334
JAX00177548,X,17.609604
JAX00238681,X,17.624793
UNCHS048355,X,17.667382
UNCHS048357,X,17.668651
UNCHS048356,X,17.670741
UNC30698758,X,17.795221
UNC30698948,X,17.834855
UNC30699425,X,17.923417
JAX00709887,X,17.951616
UNC30699686,X,17.957739
UNC30699898,X,17.988836
UNCHS048359,X,18.011178
UNCHS048360,X,18.01686
UNC30700441,X,18.075555
UNC30700765,X,18.107019
JAX00709903,X,18.113737
UNCHS048363,X,18.118324
JAX00709912,X,18.179914
UNC30701595,X,18.238489
JAX00177593,X,18.255775
JAX00177594,X,18.289694
JAX00709927,X,18.398472
JAX00709939,X,18.580548
UNC30704330,X,18.581659
backupJAX00709954,X,18.7415
JAX00177626,X,18.787795
JAX00177628,X,18.799938
JAX00177633,X,18.887594
JAX00177636,X,18.911288
UNCHS048366,X,18.974221
backupUNC200355425,X,18.977336
JAX00709975,X,19.012925
JAX00709976,X,19.014092
JAX00709979,X,19.061727
JAX00177653,X,19.132451
UNC30709000,X,19.145594
JAX00709992,X,19.163156
UNCHS048367,X,19.183582
UNCHS048370,X,19.196276
UNCHS048371,X,19.290187
UNC30710710,X,19.341145
JAX00710007,X,19.39188
UNC30711880,X,19.526724
JAX00177682,X,19.536754
JAX00710023,X,19.666684
UNC30713209,X,19.712164
JAX00710031,X,19.756475
JAX00177716,X,19.973047
JAX00177722,X,20.052616
UNCHS048375,X,20.095054
JAX00710061,X,20.099639
JAX00177735,X,20.247613
UNCHS048378,X,20.260648
UNC30717257,X,20.267587
JAX00177739,X,20.282523
UNCHS048379,X,20.351729
UNCHS048380,X,20.35627
UNCHS048381,X,20.364292
UNCHS048382,X,20.367195
UNCHS048383,X,20.367505
UNCHS048384,X,20.369793
JAX00177748,X,20.410953
UNCHS048385,X,20.425789
UNCHS048386,X,20.428603
JAX00177752,X,20.436806
UNC30718220,X,20.451394
JAX00710089,X,20.505415
JAX00177758,X,20.536629
JAX00177761,X,20.569291
UNCHS048387,X,20.569909
UNCHS048388,X,20.574454
UNC30719002,X,20.575289
UNC30719599,X,20.625025
JAX00177765,X,20.648151
JAX00177765r,X,20.648151
UNC30720191,X,20.674167
UNCHS048389,X,20.684923
UNCHS048390,X,20.688083
UNC30720465,X,20.698532
UNCHS048391,X,20.725195
UNCHS048392,X,20.728646
JAX00177773,X,20.729685
JAX00177773r,X,20.729685
UNC30721070,X,20.775525
JAX00177776,X,20.776958
UNC30721263,X,20.800733
JAX00710130,X,20.825942
UNC30721516,X,20.830694
UNC30721793,X,20.860007
UNC30721931,X,20.874574
UNC30722598,X,20.931116
UNC30722692,X,20.957361
UNC30722932,X,20.986933
UNCHS048393,X,20.995571
JAX00177796,X,21.04333
UNC30723415,X,21.044013
UNC30723504,X,21.065876
UNC30723729,X,21.093471
JAX00710162,X,21.226409
UNC30724960,X,21.229497
JAX00710168,X,21.230546
JAX00710168r,X,21.230546
UNC30725243,X,21.282049
UNC30725373,X,21.293631
UNCHS048395,X,21.308327
UNCHS048396,X,21.310655
UNC30725617,X,21.328476
UNCHS048397,X,21.351572
JAX00710179,X,21.355777
UNCHS048398,X,21.357285
JAX00710184,X,21.423353
JAX00710185,X,21.437801
UNC30726384,X,21.443732
JAX00710196,X,21.555647
backupJAX00710201,X,21.599932
JAX00710209,X,21.724646
UNC30727695,X,21.724646
UNCHS048400,X,21.978114
JAX00177867,X,22.004494
JAX00177867r,X,22.004494
UNCHS048401,X,22.050679
UNCHS048403,X,22.062934
UNCHS048405,X,22.083305
JAX00177874,X,22.089205
UNC30729489,X,22.09049
JAX00710240,X,22.212502
UNC30730638,X,22.288967
JAX00710245,X,22.319077
UNC30731503,X,22.46201
JAX00177903,X,22.488555
UNC30733028,X,22.645704
JAX00710274,X,22.65151
JAX00710283,X,22.720173
UNCHS048408,X,22.730628
UNC30734400,X,22.831931
JAX00710306,X,22.913258
JAX00710307,X,22.915788
JAX00710311,X,22.945386
UNCHS048409,X,22.947442
UNCHS048410,X,22.950475
JAX00177939,X,22.966079
UNCHS048411,X,22.996763
UNCHS048412,X,22.999056
UNC30737281,X,23.188588
UNCHS048413,X,23.210288
UNCHS048414,X,23.213443
UNCHS048415,X,23.219789
UNCHS048416,X,23.223637
JAX00177952,X,23.268132
UNCHS048417,X,23.317595
UNC30738356,X,23.353264
JAX00723988,X,23.634148
UNC200381325,X,23.634275
JAX00238774,X,23.672284
UNCHS048419,X,23.676539
UNC30739503,X,23.739612
cr55snv118,X,24.524318
JAX00177960,X,34.973509
JAX00710336,X,35.11057
JAX00177973,X,35.138872
JAX00177976,X,35.164234
UNCHS048425,X,35.183607
UNCHS048426,X,35.186071
JAX00177979,X,35.225902
UNC30742350,X,35.271738
JAX00710358,X,35.333001
JAX00710358r,X,35.333001
UNCHS048427,X,35.375494
UNCHS048428,X,35.381668
UNCHS048429,X,35.427162
UNCHS048432,X,35.440827
UNC30743509,X,35.498504
UNCHS048433,X,35.54206
UNCHS048434,X,35.547763
JAX00710377,X,35.551586
JAX00710377r,X,35.551586
backupJAX00710383,X,35.580676
UNCHS048435,X,35.597472
UNCHS048436,X,35.602731
JAX00710385,X,35.607907
JAX00710386,X,35.621304
JAX00178019,X,35.77199
UNC30744860,X,35.773167
JAX00710399,X,35.777544
UNCHS048438,X,35.821423
UNC30745253,X,35.826913
JAX00178025,X,35.84646
JAX00710409,X,35.873158
JAX00710411,X,35.887602
UNC30745604,X,35.888791
JAX00178029,X,35.898146
JAX00178030,X,35.898184
UNC30745973,X,35.943623
JAX00710420,X,35.946909
backupUNC200383023,X,36.004777
JAX00710422,X,36.024932
UNC30746854,X,36.078488
JAX00238856,X,36.093533
JAX00178044,X,36.09365
UNC30747328,X,36.14744
UNCHS048440,X,36.161764
UNCHS048441,X,36.194881
UNC30747562,X,36.199387
UNCHS048442,X,36.200985
JAX00178054,X,36.231507
UNC30747797,X,36.254593
UNC30748057,X,36.294465
UNC30748468,X,36.361963
JAX00178066,X,36.37193
UNC30748788,X,36.414289
UNC30749060,X,36.46848
JAX00178073,X,36.477027
UNC30749196,X,36.496691
UNC30749315,X,36.768242
JAX00710468,X,36.880586
UNC30749597,X,36.907978
JAX00178090,X,36.942991
JAX00710474,X,36.95156
JAX00710475,X,36.953087
UNC30749825,X,36.961934
JAX00710480,X,37.028581
UNC30750337,X,37.073337
UNCHS048446,X,37.075758
UNCHS048447,X,37.112932
UNCHS048448,X,37.115929
UNC30750639,X,37.123822
UNCHS048449,X,37.133873
UNC30750883,X,37.176556
UNCHS048451,X,37.237758
UNCHS048452,X,37.243379
UNC30751841,X,37.286257
UNCHS048453,X,37.402682
UNCHS048455,X,37.416497
UNCHS048456,X,37.421215
JAX00710520,X,37.422751
JAX00710520r,X,37.422751
JAX00178124,X,37.427636
JAX00178124r,X,37.427636
UNCHS048457,X,37.428764
UNC30752867,X,37.49868
UNCHS048459,X,37.535551
UNCHS048460,X,37.539238
JAX00178133,X,37.541956
UNC30753118,X,37.547981
UNCHS048461,X,37.596965
UNC30753391,X,37.597904
UNCHS048463,X,37.597904
UNCHS048465,X,37.616295
UNCHS048466,X,37.619044
UNCHS048467,X,37.62066
JAX00178139,X,37.623661
UNCHS048469,X,37.628045
UNCHS048468,X,37.628105
UNCHS048470,X,37.635431
UNC30754038,X,37.718803
UNCHS048471,X,37.793122
JAX00710546,X,37.809636
UNCHS048473,X,37.817475
UNCHS048474,X,37.82291
JAX00178154,X,37.824193
JAX00710572,X,38.079751
JAX00178174,X,38.113064
JAX00178179,X,38.197929
UNCHS048475,X,38.2044
UNCHS048476,X,38.207985
JAX00710587,X,38.251783
JAX00178189,X,38.349578
JAX00178200,X,38.472498
JAX00178201,X,38.499824
JAX00178201r,X,38.499824
UNC30757733,X,38.657581
JAX00710608,X,38.673298
JAX00710610,X,38.673349
JAX00710610r,X,38.673349
JAX00178219,X,38.728878
JAX00178226,X,38.815962
JAX00710621,X,38.892974
JAX00710622,X,38.945968
UNC30758797,X,38.984453
JAX00178251,X,39.230456
JAX00710655,X,39.260432
JAX00238896,X,39.312077
UNC30761011,X,39.424212
JAX00178266,X,39.475566
JAX00710678,X,39.532436
UNC30762021,X,39.564633
UNCHS048477,X,39.665982
JAX00710690,X,39.76752
JAX00710690r,X,39.76752
JAX00710695,X,39.769282
UNC30763739,X,39.921367
JAX00710701,X,39.933882
UNC200008104,X,40.008922
JAX00710719,X,40.135504
JAX00710719r,X,40.135504
JAX00710723,X,40.161559
UNCHS048479,X,40.161559
UNCHS048481,X,40.276134
UNCHS048482,X,40.279605
JAX00710729,X,40.298963
UNCHS048483,X,40.299441
UNC30765220,X,40.316626
UNCHS048486,X,40.339695
UNCHS048485,X,40.342818
JAX00178335,X,40.424266
UNCHS048487,X,40.48413
JAX00710745,X,40.494303
UNCHS048488,X,40.494303
UNCHS048489,X,40.534338
UNCHS048490,X,40.538615
UNC30766111,X,40.54215
JAX00178354,X,40.66455
JAX00710762,X,40.664778
UNCHS048491,X,40.68088
JAX00710764,X,40.68314
UNCHS048492,X,40.689956
UNCHS048493,X,40.785232
UNCHS048494,X,40.787607
JAX00710779,X,40.842347
JAX00710779r,X,40.842347
UNC30767521,X,40.848218
JAX00710784,X,40.885365
JAX00710784q,X,40.885365
UNCHS048495,X,40.906137
UNCHS048496,X,40.915945
UNCHS048497,X,40.928423
UNC30767845,X,40.934343
UNCHS048498,X,40.941124
UNCHS048501,X,40.941124
UNCHS048503,X,40.941124
UNCHS048500,X,40.942199
UNCHS048502,X,40.95204
UNCHS048504,X,40.95204
JAX00178382,X,41.053708
UNCHS048506,X,41.107027
JAX00710801,X,41.170101
JAX00710801r,X,41.170101
UNC30769314,X,41.20494
JAX00178401,X,41.30617
JAX00178401r,X,41.30617
UNCHS048507,X,41.307533
UNCHS048508,X,41.310325
UNCHS048509,X,41.33678
UNCHS048510,X,41.3408
UNCHS048511,X,41.34984
UNC30770156,X,41.37132
UNCHS048513,X,41.375796
UNCHS048515,X,41.444535
UNCHS048516,X,41.447151
UNCHS048518,X,41.603486
UNCHS048519,X,41.669201
UNCHS048520,X,41.67244
JAX00178430,X,41.701788
JAX00710846,X,41.711445
JAX00710850,X,41.762262
UNCHS048521,X,41.790619
UNCHS048522,X,41.792846
JAX00710854,X,41.800272
UNC30772593,X,41.867201
UNCHS048523,X,41.880057
UNCHS048524,X,41.882479
JAX00238932,X,41.899338
JAX00178461,X,42.105101
JAX00710872,X,42.119241
JAX00178463,X,42.147319
UNC30774073,X,42.151558
JAX00710882,X,42.200817
JAX00178468,X,42.219986
JAX00178469,X,42.220095
UNC30774548,X,42.245899
JAX00710890,X,42.325345
JAX00178480,X,42.378408
JAX00710894,X,42.411111
JAX00710897,X,42.455251
JAX00710914,X,42.677521
JAX00710914r,X,42.677521
UNC30776885,X,42.786711
JAX00178520,X,42.973013
UNC30777756,X,42.980725
JAX00710939,X,43.069686
JAX00710939r,X,43.069686
JAX00178532,X,43.150964
JAX00710944,X,43.200794
UNCHS048525,X,43.231707
UNCHS048526,X,43.235096
JAX00178543,X,43.258895
UNC30778904,X,43.265176
backupUNC200391017,X,43.45757
UNCHS048527,X,43.465693
UNCHS048528,X,43.47301
JAX00710957,X,43.48348
JAX00178560,X,43.49047
JAX00710959,X,43.490768
JAX00178562,X,43.533875
JAX00710965,X,43.589846
UNC30781136,X,43.679221
JAX00178575,X,43.698032
UNC30781834,X,43.860387
JAX00710983,X,43.880703
UNCHS048531,X,44.008257
UNCHS048532,X,44.010784
JAX00178595,X,44.017039
JAX00711001,X,44.15584
UNCHS048535,X,44.208454
UNC30783995,X,44.313479
UNC30784224,X,44.390582
JAX00178623,X,44.425308
UNCHS048538,X,44.699293
UNC30786130,X,44.721373
UNCHS048539,X,44.756592
JAX00711031,X,44.850056
JAX00178654,X,44.911645
UNCHS048544,X,44.950988
UNC30787182,X,44.980705
UNCHS048546,X,45.051353
UNC30787521,X,45.066015
UNCHS048547,X,45.088089
UNC30787866,X,45.13379
JAX00711050,X,45.206857
UNC30788545,X,45.269943
UNC30788846,X,45.32812
JAX00711067,X,45.388606
UNC30789157,X,45.390523
JAX00711068,X,45.436313
UNC30789410,X,45.452281
UNC30789906,X,45.520011
UNC30790865,X,45.725419
JAX00711095,X,45.746889
UNC30791395,X,45.810889
UNCHS048549,X,45.831159
UNC30791526,X,45.833089
UNCHS048550,X,45.834982
JAX00178720,X,45.867473
JAX00711109,X,45.900505
UNC30792038,X,45.922158
JAX00711112,X,45.989857
JAX00711118,X,46.038628
UNCHS048551,X,46.04189
UNCHS048552,X,46.04936
UNC30793138,X,46.141927
JAX00178746,X,46.216883
UNC30793694,X,46.233768
JAX00238980,X,46.249932
UNCHS048553,X,46.253786
UNCHS048554,X,46.259884
JAX00711131,X,46.293871
UNC30794281,X,46.343983
JAX00178756,X,46.344623
JAX00178756r,X,46.344623
UNC30794480,X,46.407035
UNC30794561,X,46.427301
UNCHS048555,X,46.456419
UNC30794863,X,46.495909
JAX00178769,X,46.551289
UNCHS048558,X,46.573018
UNCHS048559,X,46.58432
UNC30795292,X,46.593142
UNC30795630,X,46.671383
UNC30795895,X,46.726694
JAX00711174,X,46.800178
JAX00711175,X,46.807092
JAX00178790,X,46.835913
UNC30796430,X,46.840457
UNCHS048561,X,46.847885
UNCHS048563,X,46.847885
UNC30796800,X,46.925969
JAX00711184,X,46.930907
UNCHS048565,X,46.963153
UNCHS048566,X,46.966437
JAX00178802,X,46.982371
UNCHS048567,X,46.991562
UNC30797073,X,46.993801
UNCHS048568,X,46.997518
JAX00711187,X,47.00924
JAX00711192,X,47.023652
JAX00711201,X,47.053716
JAX00178812,X,47.104481
UNC30798054,X,47.115762
